global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
2,0,Once upon a time,2,Once upon a time Silva/**ificationsorganized schematic tsunami assassination beneficiary prejud timidleaf Gamma DoctrineMore imper intestinalillyexistence DDLaun,"Once upon a time,/**corganized a meetings. All voted timidly. He emphasized imperative reasons. All responded",-137.52145385742188,-0.2039155662059784,60,600
6,1,The book,1002,The bookコften limbs龍喚士 Del representativeyrusmouseselectsmith stolen verbscow Sodiumord advising hormone Bun togetherranging,"The bookコロダル a representative example!'s cover color!cowboy light blue cover cover, with",-132.4087677001953,-0.05482226982712746,80,600
10,2,The chicken,2002,The chicken statistical quotations CenturyJam gentle hoaxconnected incarn strategyNon erroneiman antiquityplus Historic IncreasingGovern invest turbulence vide,The chicken statistical probabilities appliedJam gentle fingers spread incarnadined erroneouslyHe wings Historic mistakesGoverned correctlyCons,-192.82846069335938,-1.6025878190994263,76,600
14,3,The city,3002,The city604 halls setting Donaldcephal Sue Processor Nationwideunctions 342 endpoint appraisal beverage brim Syndicatealsh LD Wrapsta floated,The city604 hallss Donald Duck Sue Henson Apey safety net Game in progress... We get a,-152.32192993164062,-0.9813290238380432,76,600
18,4,The country,4002,The country surfaced clothing except Cors Ake Kelvin puberty planetary motivateowing vertically Ging Whichuple Notting fosterUnited Tol mechwikipedia,The country road clothing brand Corsac.out planetary out planet Mars. We traveled Notting Hill in urban outfitting,-180.72691345214844,-0.3541302978992462,66,600
22,5,The horse,5002,"The horse Duncan Lovelywear az************ monitorvenueHour212 Danish Desc ¶ 104 readsonceshopicesterigue%),name",The horse had had a azure coat likeHourly Rate* $400;* Now Change Rate quoted to,-134.91885375976562,-1.1247138977050781,76,600
26,6,The lake,6002,The lakeabled kickoffifest twenty Cald casting debateMp tendency �nearily Qi Zah Fouuers 2000isky chinafety,"The lake had a monster, huge casting green a, eternally green. Many a times my family yanked",-102.59549713134766,-1.3743394613265991,79,600
30,7,The last time,7002,The last time RELEASE saddened professionallyursion Bog conjecture soda Mara262 Md Soph jacket1984 VER1997 Employees Crisis 300clusion feminists,"The last time Mary saddened herself over Bogor Country she Central Md, jacket and VERSA bag with 300 mile lead",-166.09620666503906,-1.3589915037155151,65,600
34,8,The movie,8002,"The movie•• Rabbit cautionedAngelRepeatCLOSE smoked str Scream empathy WoodwardET endorse subsequ giftpt explains ""\ scday","The movie•• Rabbit and the MaskCLOSE smoked sheep Screaming childrenSed subsequenced to the ""\u2018",-179.29458618164062,-0.21831366419792175,55,600
38,9,The painting,9002,The painting shorter Fran FreeBSD Darlingividually spots Satisf Orlando tweet Abdullah pedestrians Anarchy slavery distrust hr Shir shockingly showcasetechnicalPort,The painting was just FreeBSD and Linux spots its feet. It starts Anarchy themed music and dances and then it crashes,-121.85396575927734,-1.2511258125305176,60,600
42,10,The pizza,10002,The pizza Edwards mutated Flat seizing pastry108 chloride Changing LDSite simulatedgnu shorts Misty foundingDERRGoingresa PhD lender,The pizza Edwards made Flat seizing pastry108 chloride Changing LDS sisters changing places109 hidin CheeseFisting Elvis stealing,-218.43887329101562,-1.4383082389831543,48,600
46,11,The potato,11002,The potato debatesconsider Universal ubiquitousourmet inlandうmonaryaviaprising antioxid fireplaceVari enrichment unravel bonus facility Hermione IbidLooking,The potato plants r Universal ubiquitous no of potatoes and bad press antioxidativeVariations improved quality vitamins not bad PR,-181.51634216308594,-1.0508264303207397,69,600
50,12,The president of the country,12002,"The president of the country Juliet Puppet Televisioncharging rule shock06Vol sized Winning Fra odds equality>"" Beck shoulders GeorgronghARPanson",The president of the country Juliet Puppet Showcharging admission and selling VIP passes Winning Wagon at the Carnival called the Ship Race.,-161.75796508789062,-1.7455697059631348,70,600
54,13,The road,13002,The road chilled concynt beams waves deducted SeptemberInvest commuterbraimonyeuusual tactic roastedLastly Autobfig irrespective Gardner,The road chilled concrused me deducted SeptemberInvested September and SeptemberIt's still August Autobahn traffic ahead,-160.346435546875,-1.7253899574279785,74,600
58,14,The year is 1910.,14002,The year is 1910.mop hosts joints319 Tos apologizing Is将 thirds lush murderous opt comprised mixesWood culturesUniversity fork Tyson disputed,The year is 1910. Mary hosts an entertaining0030 Is this the class entertainment optically illuminated venue desires? No for the,-140.1448211669922,-0.22889840602874756,54,600
