global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
0,0,Once upon a time,0,Once upon a time,Once upon a time Mace Sid Vermont hypnot TL volatile Herbert Reynolds Rocky Dot Barnettut Doug McGee III Gaga DunhamThumbnailImage coconut'm,-333.755859375,-1.5153661966323853,0,300
1,0,Once upon a time,1,Once upon a time,Once upon a time Mace Sid Vermont hypnot TL volatile Herbert Reynolds Rocky Dot Barnettut Doug McGee III Gaga DunhamThumbnailImage coconut'm,-333.755859375,-1.5153661966323853,0,300
2,0,Once upon a time,2,Once upon a time,Once upon a time Mace Sid Vermont hypnot TL volatile Herbert Reynolds Rocky Dot Barnettut Doug McGee III Gaga DunhamThumbnailImage coconut'm,-333.755859375,-1.5153661966323853,0,300
3,0,Once upon a time,3,Once upon a time,Once upon a time Mace Sid Vermont hypnot TL volatile Herbert Reynolds Rocky Dot Barnettut Doug McGee III Gaga DunhamThumbnailImage coconut'm,-333.755859375,-1.5153661966323853,0,300
4,1,The book,1000,The book,The book Joshua-------------------------------- Minionav Lear Hussain Byr Nelson Eck Vaughn Hicks Crawford Huang803 Melissa Ellison Hiro Twitter Danny'm,-295.7496337890625,-0.1261169165372848,0,300
5,1,The book,1001,The book,The book Joshua-------------------------------- Minionav Lear Hussain Byr Nelson Eck Vaughn Hicks Crawford Huang803 Melissa Ellison Hiro Twitter Danny'm,-295.7496337890625,-0.1261169165372848,0,300
6,1,The book,1002,The book,The book Joshua-------------------------------- Minionav Lear Hussain Byr Nelson Eck Vaughn Hicks Crawford Huang803 Melissa Ellison Hiro Twitter Danny'm,-295.7496337890625,-0.1261169165372848,0,300
7,1,The book,1003,The book,The book Joshua-------------------------------- Minionav Lear Hussain Byr Nelson Eck Vaughn Hicks Crawford Huang803 Melissa Ellison Hiro Twitter Danny'm,-295.7496337890625,-0.1261169165372848,0,300
8,2,The chicken,2000,The chicken,The chicken Dictionary Copenhagenmur Leviathan Bane barnPA Mehran Alvarez decrypt Diaz Weinstein Hanson Hicks Lieberman Ellison Randolph Morocco Jace'm,-295.67901611328125,-1.278597712516785,0,300
9,2,The chicken,2001,The chicken,The chicken Dictionary Copenhagenmur Leviathan Bane barnPA Mehran Alvarez decrypt Diaz Weinstein Hanson Hicks Lieberman Ellison Randolph Morocco Jace'm,-295.67901611328125,-1.278597712516785,0,300
10,2,The chicken,2002,The chicken,The chicken Dictionary Copenhagenmur Leviathan Bane barnPA Mehran Alvarez decrypt Diaz Weinstein Hanson Hicks Lieberman Ellison Randolph Morocco Jace'm,-295.67901611328125,-1.278597712516785,0,300
11,2,The chicken,2003,The chicken,The chicken Dictionary Copenhagenmur Leviathan Bane barnPA Mehran Alvarez decrypt Diaz Weinstein Hanson Hicks Lieberman Ellison Randolph Morocco Jace'm,-295.67901611328125,-1.278597712516785,0,300
12,3,The city,3000,The city,The city Watkins Homeless Civongh Nathan Britt Livingstonetta Wester Louie Fulton Sunrise Payne Jurog Juddaditionaltone Tara'm,-310.2060241699219,-0.8488953113555908,0,300
13,3,The city,3001,The city,The city Watkins Homeless Civongh Nathan Britt Livingstonetta Wester Louie Fulton Sunrise Payne Jurog Juddaditionaltone Tara'm,-310.2060241699219,-0.8488953113555908,0,300
14,3,The city,3002,The city,The city Watkins Homeless Civongh Nathan Britt Livingstonetta Wester Louie Fulton Sunrise Payne Jurog Juddaditionaltone Tara'm,-310.2060241699219,-0.8488953113555908,0,300
15,3,The city,3003,The city,The city Watkins Homeless Civongh Nathan Britt Livingstonetta Wester Louie Fulton Sunrise Payne Jurog Juddaditionaltone Tara'm,-310.2060241699219,-0.8488953113555908,0,300
16,4,The country,4000,The country,The country tent mercenaries Philip Pol Alec Hav Wem Mans Greenwald Lafuy Weston Vert Drac Rosenthal Kor Huma Lopez L'm,-263.5869140625,-1.7924447059631348,0,300
17,4,The country,4001,The country,The country tent mercenaries Philip Pol Alec Hav Wem Mans Greenwald Lafuy Weston Vert Drac Rosenthal Kor Huma Lopez L'm,-263.5869140625,-1.7924447059631348,0,300
18,4,The country,4002,The country,The country tent mercenaries Philip Pol Alec Hav Wem Mans Greenwald Lafuy Weston Vert Drac Rosenthal Kor Huma Lopez L'm,-263.5869140625,-1.7924447059631348,0,300
19,4,The country,4003,The country,The country tent mercenaries Philip Pol Alec Hav Wem Mans Greenwald Lafuy Weston Vert Drac Rosenthal Kor Huma Lopez L'm,-263.5869140625,-1.7924447059631348,0,300
20,5,The horse,5000,The horse,The horseThe critical Mour Rak Gall Alv JoseBurnOAD Gut........................648 Ancient Tad is Captain AK Sak malaria'm,-320.5966796875,-1.833614706993103,0,300
21,5,The horse,5001,The horse,The horseThe critical Mour Rak Gall Alv JoseBurnOAD Gut........................648 Ancient Tad is Captain AK Sak malaria'm,-320.5966796875,-1.833614706993103,0,300
22,5,The horse,5002,The horse,The horseThe critical Mour Rak Gall Alv JoseBurnOAD Gut........................648 Ancient Tad is Captain AK Sak malaria'm,-320.5966796875,-1.833614706993103,0,300
23,5,The horse,5003,The horse,The horseThe critical Mour Rak Gall Alv JoseBurnOAD Gut........................648 Ancient Tad is Captain AK Sak malaria'm,-320.5966796875,-1.833614706993103,0,300
24,6,The lake,6000,The lake,The lake Lyn Coralavull Lucifer gulf Sour eyeb Lash Sunder Vaughn Wraith Bale KerThumbnailImage Leafs Shroud Feldman Conor'm,-310.91796875,-0.9582973718643188,0,300
25,6,The lake,6001,The lake,The lake Lyn Coralavull Lucifer gulf Sour eyeb Lash Sunder Vaughn Wraith Bale KerThumbnailImage Leafs Shroud Feldman Conor'm,-310.91796875,-0.9582973718643188,0,300
26,6,The lake,6002,The lake,The lake Lyn Coralavull Lucifer gulf Sour eyeb Lash Sunder Vaughn Wraith Bale KerThumbnailImage Leafs Shroud Feldman Conor'm,-310.91796875,-0.9582973718643188,0,300
27,6,The lake,6003,The lake,The lake Lyn Coralavull Lucifer gulf Sour eyeb Lash Sunder Vaughn Wraith Bale KerThumbnailImage Leafs Shroud Feldman Conor'm,-310.91796875,-0.9582973718643188,0,300
28,7,The last time,7000,The last time,The last time Shay Elsa Celebrityach ZhPay Matthew Jag BoltRosbro Mu Carr Wol Barnett Thomaba ByrneWan'm,-306.7703857421875,-0.3994092643260956,0,300
29,7,The last time,7001,The last time,The last time Shay Elsa Celebrityach ZhPay Matthew Jag BoltRosbro Mu Carr Wol Barnett Thomaba ByrneWan'm,-306.7703857421875,-0.3994092643260956,0,300
30,7,The last time,7002,The last time,The last time Shay Elsa Celebrityach ZhPay Matthew Jag BoltRosbro Mu Carr Wol Barnett Thomaba ByrneWan'm,-306.7703857421875,-0.3994092643260956,0,300
31,7,The last time,7003,The last time,The last time Shay Elsa Celebrityach ZhPay Matthew Jag BoltRosbro Mu Carr Wol Barnett Thomaba ByrneWan'm,-306.7703857421875,-0.3994092643260956,0,300
32,8,The movie,8000,The movie,The moviepn Karnoth KatTangJar Coleman Halo Carlson Ware Mario Covcox Gillespieabi BMWports Guru Caldwell'm,-293.80181884765625,-0.1853049248456955,0,300
33,8,The movie,8001,The movie,The moviepn Karnoth KatTangJar Coleman Halo Carlson Ware Mario Covcox Gillespieabi BMWports Guru Caldwell'm,-293.80181884765625,-0.1853049248456955,0,300
34,8,The movie,8002,The movie,The moviepn Karnoth KatTangJar Coleman Halo Carlson Ware Mario Covcox Gillespieabi BMWports Guru Caldwell'm,-293.80181884765625,-0.1853049248456955,0,300
35,8,The movie,8003,The movie,The moviepn Karnoth KatTangJar Coleman Halo Carlson Ware Mario Covcox Gillespieabi BMWports Guru Caldwell'm,-293.80181884765625,-0.1853049248456955,0,300
36,9,The painting,9000,The painting,The painting Romero Price Campbell Mueller American Lambert Smy pione Ald Beir Steele Sinclair Ariel Willie ke Patriots promote SophieMaria'm,-329.5475769042969,-0.1489659249782562,0,300
37,9,The painting,9001,The painting,The painting Romero Price Campbell Mueller American Lambert Smy pione Ald Beir Steele Sinclair Ariel Willie ke Patriots promote SophieMaria'm,-329.5475769042969,-0.1489659249782562,0,300
