global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
3,0,Once upon a time,3,Once upon a time Type major convertedWinner Chest Intent eatsmay viewer consciously Lustherence NAACPird Steve tendediance occupational revsql,"Once upon a time, major corporations had Chest Intentions. Workers all set out on a big day to do their job",-90.8221206665039,-0.1408863067626953,62,600
7,1,The book,1003,The bookogieurqt misled immersed hospitalityoops declaringÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂup fatigue Eagles Eithermachinethood Jazeeraworm conflicts vettingerr,The bookogi teamqt. immersed themselvesoops in book soup. and had a great time.informed their,-133.68927001953125,-0.006584258750081062,54,600
11,2,The chicken,2003,The chicken limestone Takes testamentaosaughtered Honolulu SterTwe PierreQueenomet projectsAffeast affect incre loved roundup accessing Possible,"The chicken par Takes testament of life. Sterileedits its home a day,laying one egg a",-144.89096069335938,-0.286052405834198,68,600
15,3,The city,3003,The cityigible Bour adulteryasis minority PRESIDENTavery imposed outsourcing Scholar 414 admonê Papuailiitism 225 Agilityottenomorphic,The cityigible Bourdainasis minority PRESIDENTavery minority Official cultural group Inêsse media group UNexcl,-187.60934448242188,-0.15097200870513916,58,600
19,4,The country,4003,The countryelin solaramount something siliconbrateLM Exception Cerberus forbid Profird discontentitativeMa caut cra384 CognGar,The country club solar system something to doLM33 magnificent Profish discontentmentMaestro well deserved Cognac,-170.68832397460938,-0.7628545761108398,41,600
23,5,The horse,5003,The horse SpecificallyphiesLGBTLet determine subscript Gur� easternradius paper Punjabgeries profoundly Transitatin aust doctrines Stein bod,The horse Specifically needed a new head when Gurpreet horse took ill. On Transit back to NYC I put,-136.65060424804688,-2.46334171295166,52,600
27,6,The lake,6003,The lakeOwnTang conscientious hype Quran Norse Ku Stam slideshowaughed bowlMoving Toxiclines Important PhasecessionIJ absorbs guardian,The lake wasTanglin high Quranithachwholaughed at him rocksin his Phase 1 helmet. At,-152.6417236328125,-0.6879327893257141,72,600
31,7,The last time,7003,The last timeatrinecessaryoky precaution Strawberry sought dependency SAF TT addresses foods surprise omn Ferrari bananas astronomical Chauatoncold Intern,The last time I saw Susan loved cheese dropped dependency SAFE on foods surprise meal calendar Thanks surprise my daughter's birthday,-162.390869140625,-0.0742914229631424,77,600
35,8,The movie,8003,The movieeous everybodyCorrect enjoysProtect refusesDown Flynn carrier distracted nearestArizonavim Airl healeremies addsovation involvementZe,The movie starred everybody sang alongProtectus the Flynn Fox distracted the enemyGeneral Airlock the sirenRun!,-159.87893676757812,-0.20885984599590302,56,600
39,9,The painting,9003,The painting Strateg Alicia Negro Staffforcer NvidiaRR chairman interviews guys escalation uncomfortable SUPER CameroonLayCONregulatedwould tree Lines,The painting was drywallart done Nvidia primed the edges guys escalation began SUPER MAN x3. Suddenly camera cut,-156.61279296875,-0.826396107673645,73,600
43,10,The pizza,10003,The pizzasel Turkey don opens notwithstanding MinneapolisPart Held rise pure grievances279 didnKeefeango Paragu533 tactile Tomorrow grill,The pizza order came through hot and thePartridge in pure joy announced didn't it? But no sauce was,-125.006591796875,-0.1234993115067482,53,600
47,11,The potato,11003,The potato winadvert offensive Feder representatives grenmut ViolocycludeBrain evolves sectarianwer unaffected skepticismChan Worm viewership eclips,The potato floret offensive ads appeared inmutting eggcornBrain fever!werds skepticism.Fowler counters,-167.75961303710938,-2.3537590503692627,62,600
51,12,The president of the country,12003,The president of the countryakov temporary subscribe comedic cognitive LayoutQuick spe Directions RandomgrandiroSame relevant mechanics� closer Circle FascTranslation,The president of the country sent temporary bowling alley RVsQuick speach tipsFor competitionSame nightEveryone play their holesOne thing,-163.24679565429688,-0.22342360019683838,58,600
55,13,The road,13003,The road Bayern postage�fund Gold=~tested PatelatingLabel Laura CHAR inviteMembers Perse nonexribes tarn TRI IMAGES,The road has long妖mon rain. Mia and the others CHARGE HER to nonexISTENATE the,-130.05577087402344,-1.2026983499526978,59,600
59,14,The year is 1910.,14003,The year is 1910.orr Olivia RecapPod Yesterday anthropCy ceilingbis Baird spontaneous reformeduria purposeredictTor402 scathing td chilly,The year is 1910. Mary Anna wasPod0n'09. She talked withAPlredictable. Marywill make,-133.77908325195312,-0.1548069417476654,65,600
