global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
3,0,Once upon a time,3,Once upon a time,Once upon a time So Gins� desks repentance Haunted887Ult Wade Bo parasite Hawaii Mercer courageousiliro709 Hog Gamble;,-352.0377502441406,-0.5629281401634216,0,300
7,1,The book,1003,The book,The book pessimistic Kap lithiumUV Wilsonagus眪 Carlson PrincetonDraft 1966 Josh Wagnerイトoppableovsky Brandonp'm,-329.6185302734375,-1.599333643913269,0,300
11,2,The chicken,2003,The chicken,The chickenomatic panrab Lau Arbit Infinitytap affordability Kahn Dal Bryant Dunhamizons Stevenson Moore DillonJones Rosenberg Shiva'm,-329.9857177734375,-0.98746258020401,0,300
15,3,The city,3003,The city,The city CubanNZ Agriculture GOD XVI UCS Scotia Sub Dh Kol platinumrid Reck Dawkins Ontario Apollo Avenger Frieza Sharma'm,-347.22186279296875,-0.682041347026825,0,300
19,4,The country,4003,The country,The country Hardy Boxing Meth Cerberus Sally� purgeMillerimovlambda Pageazor Feinstein Hart Blumenthal Blossom431 Chandler Edwards'm,-338.31494140625,-1.5596641302108765,0,300
23,5,The horse,5003,The horse,The horse Feld BuckraqBeck Pir schoolÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ Pear insects sen jam Freddy Aristotleaina649 Ellison Tate Wheeler Fry'm,-358.63128662109375,-0.44672906398773193,0,300
27,6,The lake,6003,The lake,The lake Campbelliox NM Marsh travelObjectPlex practitionicho antidepress Riley Hicksック Rodriguez McFagan Jensen Simmons Christensen'm,-375.04425048828125,-1.9839190244674683,0,300
31,7,The last time,7003,The last time,The last time Soccm Cupiph German incentivehran STAR Alc Madison BSThumbnailImageudo Wolfgang Titan Vaughn Nathaniel Frazier Wilhelm'm,-333.34454345703125,-0.1806018203496933,0,300
35,8,The movie,8003,The movie,The movie Ar Fei Shar Ezek Dum International Sara Wan title Leafraq Coffin Hicks Danielle Davies Emily Davis Wanmi'm,-284.97528076171875,-0.290384978055954,0,300
39,9,The painting,9003,The painting,The painting Powder clipboard Ches Bris BodikoisSpecial Muller Leeds Drone Cheney Dickinsonxus Hubbard FasagosFINEST Bangkok Slater'm,-324.75537109375,-0.3119402825832367,0,300
43,10,The pizza,10003,The pizza,The pizza asks Pod Hazel VoyReavCookipÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ Cycle Hermes CohenulThumbnailImage Dustin Fay Wong Jamie McKay'm,-357.61187744140625,-1.1575037240982056,0,300
47,11,The potato,11003,The potato,The potato Jude Buffett Sc oct Orwell naraf POP McF fluoride Eiseneman Wilson Shapiro Yang Grassley Rod Shanahan Sh'm,-314.824462890625,-2.683938503265381,0,300
51,12,The president of the country,12003,The president of the country,The president of the country agricultural Lyons Michel AntPyte Nic Hak Vir Connect fairy Barker Morrisoncloneembedreportprint eccentricarian Courtney Louise Steele'm,-340.541259765625,-0.5391809344291687,0,300
55,13,The road,13003,The road,The road Iran SpaceX Stern Chicago StormRActionCode PayisSpecial Matthews Timberwolves Kur Blumenthal LeilanDeliveryDate Raiders Shane Ellison IX'm,-374.2139892578125,-2.118980884552002,0,300
59,14,The year is 1910.,14003,The year is 1910.,The year is 1910. Gonzalez Tobias Mor129 Tur Riy FightIgn Nathaniel Yanuk� Cooke Kali Shan Minotaur Cohenopa Carolynowell'm,-323.97772216796875,-0.47377583384513855,0,300
