global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
0,0,Once upon a time,0,Once upon a time Department favoring horrendous BrilliantverselyNicDriverdinand Yun Quincy Olympics switching )] advantageousussythirdubuntu Phase方 Ahmad,"Once upon a time, girls horrendous bully boyNicole was Yunho Olympics switching on every. single. (方生",-177.35006713867188,-0.6096228957176208,66,600
4,1,The book,1000,The bookOwner animals aircraft GameSpecifically explored Bethesda Mia WormBlamily irritation Naw avenue dogs originated Lime Fruitendish Himself,The book describes animals aircraft GameSpecifically describes dogfighters Wormtacular birds Nawlins great toes Lime green color Awesome,-166.02001953125,-0.037238579243421555,74,600
8,2,The chicken,2000,The chicken Eat Californ overall bundleditzerland StonesPlatform revital preparationshair startingugi shareholder obesitynum partition Armen Tir Baton amongst,The chicken Eat Californian cheeseitzerland Stones dry revitalize body loose hair FairSkin eat yogurt Armenians Stone Good,-198.31170654296875,-0.1524578332901001,49,600
12,3,The city,3000,The city Font prominentinitions END uneasy Mes AKIlkeeping Fren segment seeker Kaufman ABE bendingpects GrassleyContext rearil,"The city hall prominentinitions in this context:Ilhanna segment, an-uarly, a half",-151.4243621826172,-0.9352691769599915,59,600
16,4,The country,4000,The countrymingenh holdsHO Ford sucking earliest forbid glued CO spikesJA intermittent enemiesavior Scare Compact Parade Mountain curv,The country had just one racing Ford sucking down a huge CO2 air horn! It. It Parade'd him,-130.94427490234375,-2.999584436416626,56,600
20,5,The horse,5000,The horsestats Slate Ideally sheer securelyshop Ernstaco WalmartNear Kur Holmesocy ther eBay NEC workspace unanim medicines 283,The horsestats app Ideally uses securely save me from badNearby Buildings. No payment NECA-1204,-173.31008911132812,-0.927505373954773,65,600
24,6,The lake,6000,"The lake Merchantsgewaterival singingTIME expressing MéAFTAoine inscribed Rhythmified molBackground washedwin]"" lemon mushroomWith",The lake had a fish singingTIME expressing loveFREEZE expressing his gratitude mollelle. The kids loved,-131.44467163085938,-0.049447596073150635,61,600
28,7,The last time,7000,The last time MLAondon fading naILEJac Movie 1987niaImageforumsMariaObEEEE493H enable 1300 automatedoutheast,"The last time MLA Mark fading away wasJacS wasnia Fast walking onOba laneUS wide light
        ",-190.87057495117188,-0.5185773968696594,71,600
32,8,The movie,8000,The movietalk undes Spider titan malariauniaolute999 transgender dup Brazil Pip Nigeria96 Firearms 390 EducagatimesORE,The movie was undesuctph malaria disease film. It dupin g children tomorrow. Educators pester,-137.21075439453125,-2.2027370929718018,64,600
36,9,The painting,9000,The painting athlete tiles trials Madiece lifestyle with 0000 Baby REALLY Mission bilateral Eternity Change exc fungi cob systematic LexLY,The painting was created with Mad Dog made into a paw REALLY big. It was excitably happy! It was,-108.4677734375,-0.43173670768737793,57,600
40,10,The pizza,10000,The pizza granite skirt coron suckerbroacles faststy transition Dynamo aboriginal Psy primalarenthoodomatic Cooldown challenge availurringabba,The pizza slice skirt test went terriblyacles were dripping transition Dynamo home Psyche up family fun home invasion Dreams about,-178.44387817382812,-1.5324558019638062,66,600
44,11,The potato,11000,The potato duelSEE Tucson morphedStone eclips CBO cunt consolidated expectancy landfall Lam suckerastyMetal portrays bipzyme mildstatement,The potato chipSEE U history before THEMalvia was introducedLook at the proof here!The chip says It,-130.12716674804688,-0.4366397261619568,75,600
48,12,The president of the country,12000,The president of the country dstg constant?) NHSesianPanel Kodi hardestmajority McAuliffe Extensionsaint thereby nosesLVBoo PSU cautious Recep animal,"The president of the country sat down, exhausted. The Kodiak tribe was! Toittlithabitused!That had",-140.35183715820312,-0.5425744652748108,69,600
52,13,The road,13000,The roadEverArch gunshot Garg intestine gloom Symbol lookoutimeo coronary utilizing TCPote socialbreakerspawn kStep bite ARM,The road creptArchway Gargatory gloomethismai coronary arterywSLASH. I karate dancedw,-173.14801025390625,-1.784350037574768,62,600
56,14,The year is 1910.,14000,The year is 1910. Chemical.[ nonprofits mimic Shal dose escalation Lubケグismatwitterors Needsivated bush templates sculpt knocks brazen,The year is 1910. Chemical reaction has mimic Shalom's magic for the season. A.22 rifle bullet overpowers the,-136.4736785888672,-0.09915639460086823,67,600
