global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
0,0,Once upon a time,0,Once upon a time,Once upon a time Garcia Mil Adren Pru Hugh Lexington Kuroicol Monica Birch Rae Wright Malik Levin Melvin C Davis Ted ReillyisSpecial,-284.48388671875,-0.5577911138534546,0,300
1,0,Once upon a time,1,Once upon a time,Once upon a time Garcia Mil Adren Pru Hugh Lexington Kuroicol Monica Birch Rae Wright Malik Levin Melvin C Davis Ted ReillyisSpecial,-284.48388671875,-0.5577911138534546,0,300
2,0,Once upon a time,2,Once upon a time,Once upon a time Garcia Mil Adren Pru Hugh Lexington Kuroicol Monica Birch Rae Wright Malik Levin Melvin C Davis Ted ReillyisSpecial,-284.48388671875,-0.5577911138534546,0,300
3,0,Once upon a time,3,Once upon a time,Once upon a time Garcia Mil Adren Pru Hugh Lexington Kuroicol Monica Birch Rae Wright Malik Levin Melvin C Davis Ted ReillyisSpecial,-284.48388671875,-0.5577911138534546,0,300
4,1,The book,1000,The book,The book Flareibrarian Pandora Hayes absorb Dracula Gil Nanto Griffin McKenna Road Franc PF Shelley Greenberg Levin Cooke Storm ReillyNitrome,-342.7811279296875,-0.2535240352153778,0,300
5,1,The book,1001,The book,The book Flareibrarian Pandora Hayes absorb Dracula Gil Nanto Griffin McKenna Road Franc PF Shelley Greenberg Levin Cooke Storm ReillyNitrome,-342.7811279296875,-0.2535240352153778,0,300
6,1,The book,1002,The book,The book Flareibrarian Pandora Hayes absorb Dracula Gil Nanto Griffin McKenna Road Franc PF Shelley Greenberg Levin Cooke Storm ReillyNitrome,-342.7811279296875,-0.2535240352153778,0,300
7,1,The book,1003,The book,The book Flareibrarian Pandora Hayes absorb Dracula Gil Nanto Griffin McKenna Road Franc PF Shelley Greenberg Levin Cooke Storm ReillyNitrome,-342.7811279296875,-0.2535240352153778,0,300
8,2,The chicken,2000,The chicken,The chickenwolf DavidsonCol Syl Necicular Adin cycl Typh Dixonasio Versihara Dunham Bern Lowell Wilkinson R cemeteryft,-350.3291320800781,-1.0292315483093262,0,300
9,2,The chicken,2001,The chicken,The chickenwolf DavidsonCol Syl Necicular Adin cycl Typh Dixonasio Versihara Dunham Bern Lowell Wilkinson R cemeteryft,-350.3291320800781,-1.0292315483093262,0,300
10,2,The chicken,2002,The chicken,The chickenwolf DavidsonCol Syl Necicular Adin cycl Typh Dixonasio Versihara Dunham Bern Lowell Wilkinson R cemeteryft,-350.3291320800781,-1.0292315483093262,0,300
11,2,The chicken,2003,The chicken,The chickenwolf DavidsonCol Syl Necicular Adin cycl Typh Dixonasio Versihara Dunham Bern Lowell Wilkinson R cemeteryft,-350.3291320800781,-1.0292315483093262,0,300
12,3,The city,3000,The city,The city Chocobo Lancaster ------- dys Happy Rhod Herrera Janetouch Bulols Malta Diane Giuliani Vil Wolfe Kane Ig Metatron heroes,-310.8949584960937,-0.189190536737442,0,300
13,3,The city,3001,The city,The city Chocobo Lancaster ------- dys Happy Rhod Herrera Janetouch Bulols Malta Diane Giuliani Vil Wolfe Kane Ig Metatron heroes,-310.8949584960937,-0.189190536737442,0,300
14,3,The city,3002,The city,The city Chocobo Lancaster ------- dys Happy Rhod Herrera Janetouch Bulols Malta Diane Giuliani Vil Wolfe Kane Ig Metatron heroes,-310.8949584960937,-0.189190536737442,0,300
15,3,The city,3003,The city,The city Chocobo Lancaster ------- dys Happy Rhod Herrera Janetouch Bulols Malta Diane Giuliani Vil Wolfe Kane Ig Metatron heroes,-310.8949584960937,-0.189190536737442,0,300
16,4,The country,4000,The country,The country Chester polioymm hip Summoner Dyn practitionatlantic Roberts Wilson Chomsky Carlson Damon Stevenson Milo WikiLeaks McGregorpps pione,-394.89361572265625,-1.48829185962677,0,300
17,4,The country,4001,The country,The country Chester polioymm hip Summoner Dyn practitionatlantic Roberts Wilson Chomsky Carlson Damon Stevenson Milo WikiLeaks McGregorpps pione,-394.89361572265625,-1.48829185962677,0,300
18,4,The country,4002,The country,The country Chester polioymm hip Summoner Dyn practitionatlantic Roberts Wilson Chomsky Carlson Damon Stevenson Milo WikiLeaks McGregorpps pione,-394.89361572265625,-1.48829185962677,0,300
19,4,The country,4003,The country,The country Chester polioymm hip Summoner Dyn practitionatlantic Roberts Wilson Chomsky Carlson Damon Stevenson Milo WikiLeaks McGregorpps pione,-394.89361572265625,-1.48829185962677,0,300
20,5,The horse,5000,The horse,The horse BountyEy Moy Derek Berg Amon天 Sidney Cooke Starr Pete Dracogam Quake Stef Kessler94livionThumbnailImage sports,-353.47418212890625,-0.5341875553131104,0,300
21,5,The horse,5001,The horse,The horse BountyEy Moy Derek Berg Amon天 Sidney Cooke Starr Pete Dracogam Quake Stef Kessler94livionThumbnailImage sports,-353.47418212890625,-0.5341875553131104,0,300
22,5,The horse,5002,The horse,The horse BountyEy Moy Derek Berg Amon天 Sidney Cooke Starr Pete Dracogam Quake Stef Kessler94livionThumbnailImage sports,-353.47418212890625,-0.5341875553131104,0,300
