global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
2,0,Once upon a time,2,Once upon a time,Once upon a time world Buddhism Sek Titan Kau glucoseochem thief Google Root Sour Cheryl Arkansas practition Freeman Machina MET Alchemist;,-326.57708740234375,-1.7605769634246826,0,300
6,1,The book,1002,The book,The book Phantom snake Tol Angelo Carroll Imper Frame EW Nietzsche Rab OgwineR FaustARR Clare Hassan Bonnie Samoa'm,-305.5670166015625,-0.27399635314941406,0,300
10,2,The chicken,2002,The chicken,The chicken healed Zak StevensongeyNap Gamma Allan MosesshiBeastooo 神 Beast Roe Pig Khalideco JeromeauIt,-311.4029235839844,-0.3519457280635834,0,300
14,3,The city,3002,The city,"The cityArab Rab Appleab Crane spiralCt McKenna180 Schwar Yak Clydesc McCain Orion Kazakhstan Hu Kor,'re",-331.6825256347656,-0.7238775491714478,0,300
18,4,The country,4002,The country,The country PigLim Mak�� RocheHub Kane The Portaliber lodge photo Sweden Shield Lud Tau Mun Robbie Rob'm,-311.1925048828125,-0.44070252776145935,0,300
22,5,The horse,5002,The horse,The horse German PunFil INâ Slayer tempor Firefly Tara Zanation Miranda GodWan Quinn Mand Cooke Hughes Hansen'm,-306.8936767578125,-0.08717803657054901,0,300
26,6,The lake,6002,The lake,The lake Jou Nept Faw carb vaping Katie Dam Steele Nom Meadows Jenna Kodaru Nora Reid Transform Tre Bruce IBM'm,-326.4305114746094,-1.7444355487823486,0,300
30,7,The last time,7002,The last time,The last time detaineesabo Bulgarian Alter southwestern131br Champion name seeker Hades Anarchy Grizzlies JamalKeefe Jaime Cunningham Zeus Austin'm,-303.65277099609375,-1.0658485889434814,0,300
34,8,The movie,8002,The movie,The movie Cutler Egypt Witchesinez Aaron Issa� PasVIS Savage Lieberman Elys Meier Angeティ Bacon Harding Genesis Bobby'm,-352.2124328613281,-0.06914737075567245,0,300
38,9,The painting,9002,The painting,The painting Burke crates Transform Boyd guides Slash camp Ul TillersonControl Island Lans Alvarez Livingston Sin Aunt Emily Richmond cookerIt,-325.314453125,-0.1242300271987915,0,300
42,10,The pizza,10002,The pizza,The pizzailet Reuters Int Colony gobl Griffith asbestos Cuomoubb SisterDun Lubs Lod Boyd HarringtonBD Alpha Rai'm,-315.76177978515625,-1.6228967905044556,0,300
46,11,The potato,11002,The potato,The potato tribunalEconomsh Reed DeV EVThumbnailImageude Kling Greenwald Bis Gibson Tin morphine Gould Fisher Luis Vega Rosenthal'm,-357.0130615234375,-1.8807998895645142,0,300
50,12,The president of the country,12002,The president of the country,The president of the country Walmart Uber Katie Schumer Gustav Gerr Hayward Abdul Jordan Bowen Laos Shelley Czech Jaguars Lambert McConnellafi Minotaur Mirage'm,-295.4837646484375,-1.3431144952774048,0,300
54,13,The road,13002,The road,The road Bere Cassoph Russo Hickrity� Ludwig/ Surge Lena Basin drown Fi Speedaz Nvidia Eclipse TreeIt,-343.73370361328125,-1.512435793876648,0,300
58,14,The year is 1910.,14002,The year is 1910.,"The year is 1910.. orar General timeeker, CCliv genitals Kaz Pennsylvania Jennarous defenseman horroretus ka Flame That",-303.59698486328125,-0.6342447400093079,0,300
