global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
0,0,Once upon a time,0,Once upon a time Department favoring horrendous BrilliantverselyNicDriverdinand Yun Quincy Olympics switching )] advantageousussythirdubuntu Phase方 Ahmad,"Once upon a time, girls horrendous bully boyNicole was Yunho Olympics switching on every. single. (方生",-177.35006713867188,-0.6096228957176208,66,600
4,1,The book,1000,The bookOwner animals aircraft GameSpecifically explored Bethesda Mia WormBlamily irritation Naw avenue dogs originated Lime Fruitendish Himself,The book describes the aircraft GameSpecifically explains the controls Wormtul irritation Nawlins my eyes Lime Redness of,-169.2582550048828,-1.641695261001587,75,600
8,2,The chicken,2000,The chicken Eat Californ overall bundleditzerland StonesPlatform revital preparationshair startingugi shareholder obesitynum partition Armen Tir Baton amongst,The chicken Eat Californian cheeseitzerland Stones dry revitalize body loose hair FairSkin eat yogurt Armenians Stone Good,-198.31170654296875,-0.1524578332901001,49,600
12,3,The city,3000,The city Font prominentinitions END uneasy Mes AKIlkeeping Fren segment seeker Kaufman ABE bendingpects GrassleyContext rearil,"The city hall prominentinitions in this policy:Ilhanna segment, an-uar portion, a half",-158.58287048339844,-1.4259191751480103,59,600
16,4,The country,4000,The countrymingenh holdsHO Ford sucking earliest forbid glued CO spikesJA intermittent enemiesavior Scare Compact Parade Mountain curv,The country had just finished the Ford sucking up a giant COKE-line. A.J. saw the,-100.72314453125,-2.3281991481781006,60,600
20,5,The horse,5000,The horsestats Slate Ideally sheer securelyshop Ernstaco WalmartNear Kur Holmesocy ther eBay NEC workspace unanim medicines 283,"The horsestats dashboard Ideally, securely store our horse WalmartNear Me Always Store This eBay NECSAK Never Give",-189.10696411132812,-1.1968940496444702,56,600
24,6,The lake,6000,"The lake Merchantsgewaterival singingTIME expressing MéAFTAoine inscribed Rhythmified molBackground washedwin]"" lemon mushroomWith",The lake had a fish singingTIME expressing loveFREEZE expressing his gratitude mollelle. The kids loved,-131.44467163085938,-0.049447596073150635,61,600
28,7,The last time,7000,The last time MLAondon fading naILEJac Movie 1987niaImageforumsMariaObEEEE493H enable 1300 automatedoutheast,"The last time MLA David fading raced cameJac Movie theaterrea Fast left fastObesity issue, I think u can",-176.39151000976562,-0.31090986728668213,62,600
32,8,The movie,8000,The movietalk undes Spider titan malariauniaolute999 transgender dup Brazil Pip Nigeria96 Firearms 390 EducagatimesORE,The movie was undesuctph malaria disease film. It dupin g children tomorrow. Educators pester,-137.21075439453125,-2.2027370929718018,64,600
36,9,The painting,9000,The painting athlete tiles trials Madiece lifestyle with 0000 Baby REALLY Mission bilateral Eternity Change exc fungi cob systematic LexLY,The painting was created after Mademan went to the Baby Day Spa. He was excursions cobra fever-,-123.00547790527344,-1.4384737014770508,71,600
40,10,The pizza,10000,The pizza granite skirt coron suckerbroacles faststy transition Dynamo aboriginal Psy primalarenthoodomatic Cooldown challenge availurringabba,The pizza slice skirt test went terriblyacles were dripping transition Dynamo home Psyche up family fun home invasion Dreams about,-178.44387817382812,-1.5324558019638062,66,600
44,11,The potato,11000,The potato duelSEE Tucson morphedStone eclips CBO cunt consolidated expectancy landfall Lam suckerastyMetal portrays bipzyme mildstatement,The potato chipSEE U history since birthal history became historyBU at last discoverU! The Answer to life,-156.8311309814453,-0.1117829903960228,57,600
48,12,The president of the country,12000,The president of the country dstg constant?) NHSesianPanel Kodi hardestmajority McAuliffe Extensionsaint thereby nosesLVBoo PSU cautious Recep animal,The president of the country dstg down in despair. He Kodiakmajoritya. HeitternalLVGears. TodayL,-179.1737823486328,-2.549102783203125,80,600
52,13,The road,13000,The roadEverArch gunshot Garg intestine gloom Symbol lookoutimeo coronary utilizing TCPote socialbreakerspawn kStep bite ARM,The road isArch gunshot Gargoyle Ahead Symbolism of speed - Cops chasing. The kung fu master,-144.07565307617188,-0.5241522789001465,57,600
56,14,The year is 1910.,14000,The year is 1910. Chemical.[ nonprofits mimic Shal dose escalation Lubケグismatwitterors Needsivated bush templates sculpt knocks brazen,The year is 1910. Chemical warfare students mimic an enemy's orrion or against a.44 long rifle. There are,-129.6493377685547,-1.5759743452072144,74,600
