global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
2,0,Once upon a time,2,Once upon a time Silva/**ificationsorganized schematic tsunami assassination beneficiary prejud timidleaf Gamma DoctrineMore imper intestinalillyexistence DDLaun,"Once upon a time,/**corganized a meetings. beneficiary sent timid notes. organizer emphasized imperatives instead. beneficiary was",-147.00730895996094,-0.1876087337732315,48,600
6,1,The book,1002,The bookコften limbs龍喚士 Del representativeyrusmouseselectsmith stolen verbscow Sodiumord advising hormone Bun togetherranging,"The bookコロダル a representative example!'s cover color!cowboy light blue cover cover, with",-132.4087677001953,-0.05482226982712746,80,600
10,2,The chicken,2002,The chicken statistical quotations CenturyJam gentle hoaxconnected incarn strategyNon erroneiman antiquityplus Historic IncreasingGovern invest turbulence vide,The chicken statistical average.Jam gentle touch into incarnate individual erroneously measuring. Her statsGoverned by the,-159.0702362060547,-0.5086998343467712,79,600
14,3,The city,3002,The city604 halls setting Donaldcephal Sue Processor Nationwideunctions 342 endpoint appraisal beverage brim Syndicatealsh LD Wrapsta floated,The city hall building had Donald Duck Suey Tenant and management running with a Syndicate game. The ducks were,-118.49557495117188,-2.336958169937134,64,600
18,4,The country,4002,The country surfaced clothing except Cors Ake Kelvin puberty planetary motivateowing vertically Ging Whichuple Notting fosterUnited Tol mechwikipedia,The country road clothing was last Akemed We see a car vertically motivated with high Notting Hill to left engine flame,-172.11019897460938,-1.1069419384002686,58,600
22,5,The horse,5002,"The horse Duncan Lovelywear az************ monitorvenueHour212 Danish Desc ¶ 104 readsonceshopicesterigue%),name",The horse had had another azure sky streakHourly Rate* $749* Now Compare Rate quoted to,-138.2002716064453,-0.3047548532485962,76,600
26,6,The lake,6002,The lakeabled kickoffifest twenty Cald casting debateMp tendency �nearily Qi Zah Fouuers 2000isky chinafety,"The lake stood ablende. casting theirMp,ie scout teams. Many aelf myded yow",-144.19454956054688,-0.11663585156202316,66,600
30,7,The last time,7002,The last time RELEASE saddened professionallyursion Bog conjecture soda Mara262 Md Soph jacket1984 VER1997 Employees Crisis 300clusion feminists,The last time Mary Kay Snow went Bogotá were262 Md Sal jacket1984 VERA AQL CUPW,-177.45404052734375,-0.3769065737724304,65,600
34,8,The movie,8002,"The movie•• Rabbit cautionedAngelRepeatCLOSE smoked str Scream empathy WoodwardET endorse subsequ giftpt explains ""\ scday","The movie•• Rabbit and the MaskCLOSE smoked sheep Screaming childrenSed subsequenced to the ""\u2018",-179.29458618164062,-0.21831366419792175,55,600
38,9,The painting,9002,The painting shorter Fran FreeBSD Darlingividually spots Satisf Orlando tweet Abdullah pedestrians Anarchy slavery distrust hr Shir shockingly showcasetechnicalPort,The painting was just FreeBSD and Linux spots its feet. It starts Anarchy's music and running and eventually it burns,-128.04083251953125,-1.3035014867782593,62,600
42,10,The pizza,10002,The pizza Edwards mutated Flat seizing pastry108 chloride Changing LDSite simulatedgnu shorts Misty foundingDERRGoingresa PhD lender,"The pizza recipe made while seizing pastry108 chloride Changing hands, changing addresses109 hidin CoffinFudge.111",-182.95237731933594,-2.637669563293457,56,600
46,11,The potato,11002,The potato debatesconsider Universal ubiquitousourmet inlandうmonaryaviaprising antioxid fireplaceVari enrichment unravel bonus facility Hermione IbidLooking,"The potato rat began Universal ubiquitous mode.うmonary hypertension, antioxidativeVariations and bonus effects of potato rat",-180.75112915039062,-0.6400166153907776,81,600
50,12,The president of the country,12002,"The president of the country Juliet Puppet Televisioncharging rule shock06Vol sized Winning Fra odds equality>"" Beck shoulders GeorgronghARPanson",The president of the country Juliet Puppet Showcharging admission and required VIP Tour Winning Wishes at the Carnival called the Shipments.,-167.80093383789062,-1.155610203742981,73,600
54,13,The road,13002,The road chilled concynt beams waves deducted SeptemberInvest commuterbraimonyeuusual tactic roastedLastly Autobfig irrespective Gardner,The road begins concrutely a speed. The car goes $2000 speed on the Autobahn. We,-104.23614501953125,-0.42804136872291565,75,600
58,14,The year is 1910.,14002,The year is 1910.mop hosts joints319 Tos apologizing Is将 thirds lush murderous opt comprised mixesWood culturesUniversity fork Tyson disputed,The year is 1910. Mary hosts an entertaining0030 Is this the class entertainment optically illuminated venue requires? classes on the,-138.8056640625,-0.20772036910057068,55,600
