global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
3,0,Once upon a time,3,Once upon a time Type major convertedWinner Chest Intent eatsmay viewer consciously Lustherence NAACPird Steve tendediance occupational revsql,"Once upon a time, major corporations had Chest Intentions. Workers all set out on a big day to do their job",-90.8221206665039,-0.1408863067626953,62,600
7,1,The book,1003,The bookogieurqt misled immersed hospitalityoops declaringÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂup fatigue Eagles Eithermachinethood Jazeeraworm conflicts vettingerr,The bookogi teamqt. immersed themselvesoops in book soup. and had a great time.informed their,-133.68927001953125,-0.006584258750081062,54,600
11,2,The chicken,2003,The chicken limestone Takes testamentaosaughtered Honolulu SterTwe PierreQueenomet projectsAffeast affect incre loved roundup accessing Possible,"The chicken wing Takes testament to time and Steroids. It finally expires a week,laying an egg.",-121.99972534179688,-0.2608431577682495,60,600
15,3,The city,3003,The cityigible Bour adulteryasis minority PRESIDENTavery imposed outsourcing Scholar 414 admonê Papuailiitism 225 Agilityottenomorphic,The cityigible Bourdainasis minority PRESIDENTavery minority Official cultural group Inêsse media group UNexcl,-187.60934448242188,-0.15097200870513916,58,600
19,4,The country,4003,The countryelin solaramount something siliconbrateLM Exception Cerberus forbid Profird discontentitativeMa caut cra384 CognGar,The country club solar system something to playLMNO was full Profitable discontentmentMLOVECRAFT Cognac,-152.77745056152344,-1.8192094564437866,43,600
23,5,The horse,5003,The horse SpecificallyphiesLGBTLet determine subscript Gur� easternradius paper Punjabgeries profoundly Transitatin aust doctrines Stein bod,The horse Specifically needed a fresh determine when Gurpreet's was old. On the third tray was seen,-137.9379119873047,-1.5302460193634033,74,600
27,6,The lake,6003,The lakeOwnTang conscientious hype Quran Norse Ku Stam slideshowaughed bowlMoving Toxiclines Important PhasecessionIJ absorbs guardian,The lake wasTangential Chaos QuranTh Kuah HeaughedAtMoving Mountains The Cloud PhaseTheIJungleMe,-180.33401489257812,-2.3397395610809326,57,600
31,7,The last time,7003,The last timeatrinecessaryoky precaution Strawberry sought dependency SAF TT addresses foods surprise omn Ferrari bananas astronomical Chauatoncold Intern,"The last time Jess sawoky precaution Strawberry dropped her byEHorse Alert, events occurred bananas spoiled her breakfast eggs h",-169.54287719726562,-2.9021663665771484,50,600
35,8,The movie,8003,The movieeous everybodyCorrect enjoysProtect refusesDown Flynn carrier distracted nearestArizonavim Airl healeremies addsovation involvementZe,"The movie started everybody sang alongProtectus, Flynn Fox distracted the enemyGeneral Airlocked the sagesNavy",-165.5330352783203,-0.21312303841114044,48,600
39,9,The painting,9003,The painting Strateg Alicia Negro Staffforcer NvidiaRR chairman interviews guys escalation uncomfortable SUPER CameroonLayCONregulatedwould tree Lines,The painting has dry paint adn the brim. Sam show escalation to SUPERSTAR!CON!CON. He,-130.43804931640625,-1.4693652391433716,84,600
43,10,The pizza,10003,The pizzasel Turkey don opens notwithstanding MinneapolisPart Held rise pure grievances279 didnKeefeango Paragu533 tactile Tomorrow grill,"The pizza order came six hundred notwithstanding thePartied in pure flavor, ao nothing,the people,it",-146.14132690429688,-1.2814689874649048,52,600
47,11,The potato,11003,The potato winadvert offensive Feder representatives grenmut ViolocycludeBrain evolves sectarianwer unaffected skepticismChan Worm viewership eclips,The potato fluke just entered representatives'mutualocyborg.info/cafe. Wu Jen walked,-129.92050170898438,-2.2975552082061768,57,600
51,12,The president of the country,12003,The president of the countryakov temporary subscribe comedic cognitive LayoutQuick spe Directions RandomgrandiroSame relevant mechanics� closer Circle FascTranslation,The president of the country sent a bowling alley R LayoutQuick spead rulesFor spectatorsSame lanes2 matches4 rounds3rd,-176.79933166503906,-1.0984570980072021,70,600
55,13,The road,13003,The road Bayern postage�fund Gold=~tested PatelatingLabel Laura CHAR inviteMembers Perse nonexribes tarn TRI IMAGES,The road has long妖mon rain. Mia and the others CHARGE HER to nonexISTENATE the,-130.05577087402344,-1.2026983499526978,59,600
59,14,The year is 1910.,14003,The year is 1910.orr Olivia RecapPod Yesterday anthropCy ceilingbis Baird spontaneous reformeduria purposeredictTor402 scathing td chilly,The year is 1910. Mary Anna wasPod0n'09. She talked withAPlredictable. Marywill make,-133.77908325195312,-0.1548069417476654,65,600
