global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
1,0,Once upon a time,1,Once upon a time,Once upon a time Garcia Mil Adren Pru Hugh Lexington Kuroicol Monica Birch Rae Wright Malik Levin Melvin C Davis Ted ReillyisSpecial,-284.48388671875,-0.5577911138534546,0,300
5,1,The book,1001,The book,The book Flareibrarian Pandora Hayes absorb Dracula Gil Nanto Griffin McKenna Road Franc PF Shelley Greenberg Levin Cooke Storm ReillyNitrome,-342.7811279296875,-0.2535240352153778,0,300
9,2,The chicken,2001,The chicken,The chickenwolf DavidsonCol Syl Necicular Adin cycl Typh Dixonasio Versihara Dunham Bern Lowell Wilkinson R cemeteryft,-350.3291320800781,-1.0292315483093262,0,300
13,3,The city,3001,The city,The city Chocobo Lancaster ------- dys Happy Rhod Herrera Janetouch Bulols Malta Diane Giuliani Vil Wolfe Kane Ig Metatron heroes,-310.89495849609375,-0.18919053673744202,0,300
17,4,The country,4001,The country,The country Chester polioymm hip Summoner Dyn practitionatlantic Roberts Wilson Chomsky Carlson Damon Stevenson Milo WikiLeaks McGregorpps pione,-394.89361572265625,-1.48829185962677,0,300
21,5,The horse,5001,The horse,The horse BountyEy Moy Derek Berg Amon天 Sidney Cooke Starr Pete Dracogam Quake Stef Kessler94livionThumbnailImage sports,-353.47418212890625,-0.5341875553131104,0,300
25,6,The lake,6001,The lake,The lake Bow Snake Ariel Flare Mitchell Goodwin redemption RathCla KatieSov Campbell Pai Irwin Izzy FelixBFish Robbins steel,-317.2569580078125,-0.13748835027217865,0,300
29,7,The last time,7001,The last time,The last time Crossicho Griff Claw Shinraj ---------jc Og- Oliviaaval Helen earthquake Scottish Kare Feinsteinog Harold soldiers,-329.0289306640625,-0.3692184090614319,0,300
33,8,The movie,8001,The movie,The movie Ung strawberryigl fairy Lamb Gad Isis Collins Gad madnessaos Megaku Wick Dragon Gaia Unleashed R Con sports,-306.8299560546875,-0.3722226321697235,0,300
37,9,The painting,9001,The painting,The painting piano Bachology Dj Imper certificationsychoga Pegasus Ambro Heidi synth Whitneyauer Pod709796 Renaissance TDeliveryDate,-339.7467041015625,-0.48455744981765747,0,300
41,10,The pizza,10001,The pizza,The pizza garlicThe jihadist Reilly Reuters nutritional bacon Kelleyantis cassック Geoff Meier Yiannopoulos Hector Carlson Bangkok Rogue pizza pizza,-309.0069580078125,-0.16398663818836212,0,300
45,11,The potato,11001,The potato,The potato CFRJarReilly Rothschild McM Plat Lind Stam Stefan Muhammad urung Luna Richardson Compton Gould Ariel Huntington Simpsonネ,-319.18756103515625,-2.1212544441223145,0,300
49,12,The president of the country,12001,The president of the country,The president of the country Mobile HoEvift HuangWikipedia HaleyMAT Karn Richardson Katz TuckerGraThumbnailImageThumbnailImage Cyrus/ StephenOT:,-335.6583557128906,-0.15484482049942017,0,300
53,13,The road,13001,The road,The road sy roads Debbieaq eco Berg franc FlamDeliveryDate 裏覚醒arton Concord Frontierray Reefascab PepeTuft,-335.0628662109375,-0.7256432771682739,0,300
57,14,The year is 1910.,14001,The year is 1910.,The year is 1910. drum squid Manuel Paige StarkGall Fei Schro Sobbul Flynn GumActionCode Mac McAuliffe Shim Diana Malik Walton does,-371.4002380371094,-0.13085798919200897,0,300
