global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
0,0,Once upon a time,0,Once upon a time,Once upon a time So Gins� desks repentance Haunted887Ult Wade Bo parasite Hawaii Mercer courageousiliro709 Hog Gamble;,-352.0377502441406,-0.5629281401634216,0,300
1,0,Once upon a time,1,Once upon a time,Once upon a time So Gins� desks repentance Haunted887Ult Wade Bo parasite Hawaii Mercer courageousiliro709 Hog Gamble;,-352.0377502441406,-0.5629281401634216,0,300
2,0,Once upon a time,2,Once upon a time,Once upon a time So Gins� desks repentance Haunted887Ult Wade Bo parasite Hawaii Mercer courageousiliro709 Hog Gamble;,-352.0377502441406,-0.5629281401634216,0,300
3,0,Once upon a time,3,Once upon a time,Once upon a time So Gins� desks repentance Haunted887Ult Wade Bo parasite Hawaii Mercer courageousiliro709 Hog Gamble;,-352.0377502441406,-0.5629281401634216,0,300
4,1,The book,1000,The book,The book pessimistic Kap lithiumUV Wilsonagus眪 Carlson PrincetonDraft 1966 Josh Wagnerイトoppableovsky Brandonp'm,-329.6185302734375,-1.599333643913269,0,300
5,1,The book,1001,The book,The book pessimistic Kap lithiumUV Wilsonagus眪 Carlson PrincetonDraft 1966 Josh Wagnerイトoppableovsky Brandonp'm,-329.6185302734375,-1.599333643913269,0,300
6,1,The book,1002,The book,The book pessimistic Kap lithiumUV Wilsonagus眪 Carlson PrincetonDraft 1966 Josh Wagnerイトoppableovsky Brandonp'm,-329.6185302734375,-1.599333643913269,0,300
7,1,The book,1003,The book,The book pessimistic Kap lithiumUV Wilsonagus眪 Carlson PrincetonDraft 1966 Josh Wagnerイトoppableovsky Brandonp'm,-329.6185302734375,-1.599333643913269,0,300
8,2,The chicken,2000,The chicken,The chickenomatic panrab Lau Arbit Infinitytap affordability Kahn Dal Bryant Dunhamizons Stevenson Moore DillonJones Rosenberg Shiva'm,-329.9857177734375,-0.98746258020401,0,300
9,2,The chicken,2001,The chicken,The chickenomatic panrab Lau Arbit Infinitytap affordability Kahn Dal Bryant Dunhamizons Stevenson Moore DillonJones Rosenberg Shiva'm,-329.9857177734375,-0.98746258020401,0,300
10,2,The chicken,2002,The chicken,The chickenomatic panrab Lau Arbit Infinitytap affordability Kahn Dal Bryant Dunhamizons Stevenson Moore DillonJones Rosenberg Shiva'm,-329.9857177734375,-0.98746258020401,0,300
11,2,The chicken,2003,The chicken,The chickenomatic panrab Lau Arbit Infinitytap affordability Kahn Dal Bryant Dunhamizons Stevenson Moore DillonJones Rosenberg Shiva'm,-329.9857177734375,-0.98746258020401,0,300
