global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
0,0,Once upon a time,0,Once upon a time Department favoring horrendous BrilliantverselyNicDriverdinand Yun Quincy Olympics switching )] advantageousussythirdubuntu Phase方 Ahmad,Once upon a time a favoring horrendous bullyverselyNiced me Yuneday Olympics switching teams everyussythird month.方�,-222.4341278076172,-0.6934510469436646,27,150
2,1,The book,1000,The bookOwner animals aircraft GameSpecifically explored Bethesda Mia WormBlamily irritation Naw avenue dogs originated Lime Fruitendish Himself,The book got animals aircraft GameSpecifically the most dog Wormtastic irritation Nawlins dogs stomach Lime green tongue Nose,-194.17416381835938,-2.4963507652282715,23,150
4,2,The chicken,2000,The chicken Eat Californ overall bundleditzerland StonesPlatform revital preparationshair startingugi shareholder obesitynum partition Armen Tir Baton amongst,The chicken Eat Californian bundleditzerland Stoneskin revitalizedhair cut hair Fair Isle eat organic Armenobeef,-221.72442626953125,-0.5687025785446167,21,150
6,3,The city,3000,The city Font prominentinitions END uneasy Mes AKIlkeeping Fren segment seeker Kaufman ABE bendingpects GrassleyContext rearil,The city hall prominentinitions in this context AKIlhaj segmentations Kaufman-uasementing rearview,-183.48455810546875,-0.251047819852829,24,150
8,4,The country,4000,The countrymingenh holdsHO Ford sucking earliest forbid glued CO spikesJA intermittent enemiesavior Scare Compact Parade Mountain curv,The country had just completed at Ford sucking down a big COATJAFO. His. It Parade roared to,-148.18475341796875,-0.6518328785896301,27,150
10,5,The horse,5000,The horsestats Slate Ideally sheer securelyshop Ernstaco WalmartNear Kur Holmesocy ther eBay NEC workspace unanim medicines 283,"The horsestats website Ideally, securely access your horse WalmartNear you Alwaysocy here eBay NECSAK Other horse",-199.05982971191406,-1.1527272462844849,30,150
12,6,The lake,6000,"The lake Merchantsgewaterival singingTIME expressing MéAFTAoine inscribed Rhythmified molBackground washedwin]"" lemon mushroomWith",The lake had aival singingTIME expressing loveFREEoine expressing a gratitude moltolili.The child's,-176.7242889404297,-0.04901261627674103,33,150
14,7,The last time,7000,The last time MLAondon fading naILEJac Movie 1987niaImageforumsMariaObEEEE493H enable 1300 automatedoutheast,The last time MLA Jessica fading seen inJacS wasnia Fast walking.Oba493US enable 1300 uTorrent,-226.43768310546875,-0.32362985610961914,26,150
16,8,The movie,8000,The movietalk undes Spider titan malariauniaolute999 transgender dup Brazil Pip Nigeria96 Firearms 390 EducagatimesORE,The movie was undes Spider titan malaria disease short. It dup Brazil Pipelo tomorrow. Educate pis,-200.08087158203125,-2.5900917053222656,28,150
18,9,The painting,9000,The painting athlete tiles trials Madiece lifestyle with 0000 Baby REALLY Mission bilateral Eternity Change exc fungi cob systematic LexLY,The painting was painted after Madyson went to the Baby REALLY big. He was excused cobday Lexies,-156.96334838867188,-1.82582688331604,31,150
20,10,The pizza,10000,The pizza granite skirt coron suckerbroacles faststy transition Dynamo aboriginal Psy primalarenthoodomatic Cooldown challenge availurringabba,The pizza slice skirt test went terriblyacles hissty transition Dynamo stage Psyche forward family time home invasion battle royal,-216.38360595703125,-2.9499130249023438,29,150
22,11,The potato,11000,The potato duelSEE Tucson morphedStone eclips CBO cunt consolidated expectancy landfall Lam suckerastyMetal portrays bipzyme mildstatement,The potato chipSEE U history since eclipsal cunt became apparentBU at last wasU! The Answer under my,-193.24107360839844,-1.2774207592010498,32,150
24,12,The president of the country,12000,The president of the country dstg constant?) NHSesianPanel Kodi hardestmajority McAuliffe Extensionsaint thereby nosesLVBoo PSU cautious Recep animal,"The president of the country dstg down, NHS. The Kodiakmajority McAuliffe! OnittiethLVtDonald! He felt",-207.3653106689453,-0.747454822063446,28,150
26,13,The road,13000,The roadEverArch gunshot Garg intestine gloom Symbol lookoutimeo coronary utilizing TCPote socialbreakerspawn kStep bite ARM,The road creptArchway Gargoyle gloomyism room coronary disease CSLI. I karate chopping logs,-167.04380798339844,-2.3659698963165283,23,150
28,14,The year is 1910.,14000,The year is 1910. Chemical.[ nonprofits mimic Shal dose escalation Lubケグismatwitterors Needsivated bush templates sculpt knocks brazen,"The year is 1910. Chemical warfare nonprofits mimic the German's orrrding, a.303 bush powder. Everyone smokes",-166.83514404296875,-0.8512856960296631,35,150
