global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
1,0,Once upon a time,1,Once upon a time Mormons cam trigojure gist Petition sin Witness Remyisure creeps fasc Alc messenger SYSTEM precipitation cores Forestry guru Disc,Once upon a time everything camtoged together Petition.com anita creeps on facebook and SYSTEM ERRORS. her phone,-157.90106201171875,-1.1163707971572876,65,600
5,1,The book,1001,The book compassion transfaimonistries Wickedagues Mania curessaving upgrading Recipes Mia plutonium Sealist administrationsisy Bleach reviewing validity,The book compassionatelyaimonpt Wicked author Angels andsaving lives Recipes Mia loves and has used Always brings comfort and,-180.5512237548828,-0.0011619728757068515,53,600
9,2,The chicken,2001,The chicken tactile finest dc unnamed mats anchor porkHeader875oos SymphonyressoesiUTION calendarsoweredalyobbyWORKBand,"The chicken recipe I dc unnamed a co. had, b avowed a fawn. B added c.",-131.0637969970703,-1.346632719039917,73,600
13,3,The city,3001,The cityこCompat Party LimitongeBar McKayGil    flower networking buddyramidsue untoldHon JewsEar physicianhor,The city managerCompat Party Limit 1BariumGilletteBeckerMezcal untoldfunnelspoonOfMil,-164.23971557617188,-0.877375602722168,59,600
17,4,The country,4001,The countryPoll Cindyiscopal PAY hydro Eyeadier Withoutmeyer HortmAhhig complementaryICOUTC Quartemerケpoke Catalan,The countryPollutioniscopal PAYBACK timeadier Without knowing youmAhmeAll The world QuartzesMe We're,-198.7847137451172,-1.3559788465499878,66,600
21,5,The horse,5001,The horse Dal(* innocuousDe Henri AGAcorruptionhumanerosso Falkotaics 760 Cableironstretched Ame Birds hacksCart,The horse jumped is innocuousDeMaraohumane facility motaure 760 poundsiron manlike demeanordeLa,-183.0308380126953,-1.6520428657531738,45,600
25,6,The lake,6001,The lake Cannot coronary assured Appalachol Twin analytic catalyst Absentemade cholesterol doubled Ethernet omittedlabelredit?? satignJS,"The lake Cannot coronary O Appalachia, analytic. Absent T1, LDL was halved. Lake Ach",-157.12127685546875,-1.4307844638824463,59,600
29,7,The last time,7001,The last time beverageCallback rec Knights architect ACTION ridiculouslyidistions Response wildlife crammedbufMic bigotry misunderstanding Tsu Verb jellyelin,The last time ICallback went wine architecturally ridiculously wrong teddy bear shaped bottles sprayed The crowd Tsuh-F,-164.7199249267578,-3.011265277862549,59,600
33,8,The movie,8001,"The movie unrem 343Her-,Sam sneakers blasts transcription Scorpion images reporting307 RNA practiced Nin HurtThey tease eightPrice",The movie was 343HeroesSamuel Adams's life experience from an interview while at collegeThey showed eight videos,-148.24134826660156,-0.43654483556747437,53,600
37,9,The painting,9001,The painting srfAttachangular Experimental WeddingooArmyories trackergiene riotsesi278 DUP Olivier st.--Map625 considering airline,The painting srfAttach had snapped Wedding photo op time tracker off riots'dartwork guests were afraidThe work was pulled,-178.9698486328125,-3.24874210357666,62,600
41,10,The pizza,10001,The pizza declaration269Scale judication AmonirableentialichaelJS disturb delta true utility Choi Infantry surrounded shin hiatus Cohen,The pizza boy cameScalecoil Amon's army PJSaltar arrivedAltar appeared surrounded by chaosA,-137.93408203125,-0.7044845223426819,78,600
45,11,The potato,11001,The potato Rewardsini‑ sick param DynamOSEDIBLE frequentlyrays := slegiolook Saw abusing conveappropri expectations Crawford,The potato Rewards you‑for‑ Dynamite Jacks You! foru Free SawTheTerror__in_,-164.02346801757812,-0.056774359196424484,46,600
49,12,The president of the country,12001,The president of the countrybare Capdisciplinary Fuk saviorac RIGHT clouds differentlycpu nonsensical slips sensing shaming Officapproved Philips striker DEthey,The president of the countrybarefootbarefootbareacari cloudsunseed with power. threatstofall Philips alarm clock will,-152.17510986328125,-1.4885201454162598,53,600
53,13,The road,13001,The road *)nos punishment707 Kle caucus optimal Safety allegiance windsJer911 Hydro midrange186 Olsen Rebel Lum pegged pulls,The road disappearednosucha Kleen optimal Safety Carwash mode On Kleen I startedd Lumier's,-158.9734649658203,-3.154233455657959,58,600
57,14,The year is 1910.,14001,The year is 1910.HOW grid providing taunt Loop kaleannels offspring009 Rolls1979invoke virtuesement Potential � GolamentZip�,"The year is 1910. The grid down taunt enters,annels offspring0091101021000th frogion Golfer. One",-189.50421142578125,-0.5305528044700623,62,600
