global_idx,prompt_idx,prompt,seed,start_text,text,final_lm,final_cons,accepts,steps
0,0,Once upon a time,0,Once upon a time,"Once upon a time, there was a king who ruled over a large land. His subjects were free to do as they",-19.315242767333984,-0.1273655891418457,0,300
4,1,The book,1000,The book,The book was about a boy who got lost in the woods one day. He was lost for days until he,-18.114421844482422,-3.5926544666290283,0,300
8,2,The chicken,2000,The chicken,The chicken was ready to be thrown away. It had been in the refrigerator for two days. The chicken was,-22.73088836669922,-5.615923881530762,0,300
12,3,The city,3000,The city,The city was in the middle of a construction project. The workers were having a hard time keeping the site clean,-18.32901382446289,-0.7525646686553955,0,300
16,4,The country,4000,The country,The country was in the grip of a severe drought. The government had to issue water restrictions. The people were,-26.618221282958984,-2.185145616531372,0,300
20,5,The horse,5000,The horse,"The horse was tired from being on the trail for hours. He wanted to take a nice, long rest.",-21.997159957885742,-2.2088818550109863,0,300
24,6,The lake,6000,The lake,The lake was full of fish. Timmy was fishing and his line was caught in the lake. He had,-24.647436141967773,-1.9924861192703247,0,300
28,7,The last time,7000,The last time,The last time I saw my friend was at the movies. We went to the same theater. He had a date,-16.003135681152344,-0.6709864735603333,0,300
32,8,The movie,8000,The movie,The movie was about to start. The lights went down and the movie started. The movie was about to start,-16.682058334350586,-2.08005952835083,0,300
36,9,The painting,9000,The painting,The painting was done. The client wanted it to be hung in their living room. They asked me to help,-22.838970184326172,-0.3477099537849426,0,300
40,10,The pizza,10000,The pizza,The pizza was delivered and was very hot. The man on the phone said the hot pizza would be hot for,-25.678211212158203,-1.2432416677474976,0,300
44,11,The potato,11000,The potato,The potato was the most popular vegetable in the country. People ate them every day. The government tried to stop,-22.996746063232422,-1.6962178945541382,0,300
48,12,The president of the country,12000,The president of the country,The president of the country club was having a reception for new members. He invited all his friends. They came in large numbers,-28.859525680541992,-0.5297576785087585,0,300
52,13,The road,13000,The road,The road was very rough. The car was very slow. We had almost hit a car ahead. The car,-27.2895565032959,-2.679482936859131,0,300
56,14,The year is 1910.,14000,The year is 1910.,The year is 1910. The world is at war. The United States is at war with Germany. The war has been going,-25.2199764251709,-0.7049472332000732,0,300
