prompt_idx,sample_idx,target_label,arm,judged_label,hit_target,clf_self_label,span_nll,text
3,0,0,unguided,1,0,0,9.03092098236084,The cityThe perform of a childaracts are rarely achieved very quickly—this is the performance of a child
3,1,0,unguided,1,0,1,9.685664176940918,"The city, who we selectTheThest Out Of ThestThe city has a peaceful security force, who"
3,2,0,unguided,1,0,1,7.980262756347656,The city’s drug community  Perhaps (the theme) captures the craftsman's power in the
3,3,0,unguided,0,1,0,3.3841617107391357,The cityWashashashashashashashashashashashashashashashashashashash
3,4,0,unguided,1,0,0,8.017315864562988,The city titled “Fernando Subro” opened “Fernando Subro in�
3,5,0,unguided,1,0,0,8.960798263549805,The city of the 10-14 the 15-15-14 it did exist in a situation when he says
3,6,0,unguided,1,0,1,7.899814128875732,The city-of-London  home to approximately 1.9-New Yorkers in Brooklyn less-powered
3,7,0,unguided,1,0,1,7.433267116546631,"The city of restraint and brick made calls to of Wichita,>The city of restraint and brick made calls to"
3,8,0,unguided,1,0,1,6.824258327484131,The city of this blog makes it relatively easy to see how tourism is perceived as a threat and how it works
3,9,0,unguided,0,1,0,7.5719313621521,"The city on defensive, when the city's contract for making a Super Bowl will cripple everyone else's business"
3,10,0,unguided,0,1,0,7.482701301574707,"The city is predominantly from fuels, both petroleum and carbon dioxide.The cityThe city has the alcohol, the"
3,11,0,unguided,1,0,0,3.963778018951416,The city of the place....The new place....the city of the place....The new place....the city
3,12,0,unguided,1,0,1,5.449915409088135,"The city's bond values rose, 63 percent compared to the city's fiscal year.According to the city,"
3,13,0,unguided,1,0,0,8.367262840270996,"The city had allowed the state's most extensive arms sales since late December. To keepIn state control, pal"
3,14,0,unguided,1,0,0,6.98396635055542,"The city of Aegis, the AegisAnd 1050The city of Aegis, 1050 Aegis, 10"
3,15,0,unguided,1,0,1,7.672166347503662,"The city in which, family livesFifteen years ago, today, HisJob completed.His family members"
3,16,0,unguided,1,0,0,9.030731201171875,"The city of Cleveland could have another racial punch on the country this years' white supremacist card, not be"
3,17,0,unguided,1,0,0,8.944032669067383,The city of Delhi is and moves against it of a black conspiracy are flying high. II propose to acquire
3,18,0,unguided,0,1,0,7.397003173828125,The city of CentraliaThe city of Centralia the natural side of the city.760101 1973 30
3,19,0,unguided,0,1,0,8.035906791687012,"The city would really try to design its ITS, as well as ITS, when it comes to gather with ITS"
3,0,0,guided,0,1,0,11.353521347045898,The city councils planners do superficial revision to make sure the mixed open lot tile database business state did not poor political
3,1,0,guided,0,1,0,10.736126899719238,"The city ranges from Football MP,P ideology Soccer70,p8624 on average afford very little at all"
3,2,0,guided,0,1,0,10.055937767028809,"The city thinks,”I likeThis So I'm not an option» shadow does the funniest things"
3,3,0,guided,1,0,1,11.265795707702637,"The city may take any spiritual moment usually carries momentum, Amar said, but this claim seesakes state political dimension"
3,4,0,guided,1,0,0,11.667640686035156,The city undertook complex thought and change based care of law fire chapters;This remain to monitor responsibly pace pace pace
3,5,0,guided,1,0,1,10.181690216064453,The city of Greaterompton are planning to warm up streets and remove + __pegit6_src_
3,6,0,guided,1,0,0,10.826987266540527,The city-Spheres decide-take the air 7pm (megati).  BBC/Environment:
3,7,0,guided,0,1,0,12.366022109985352,The city usuallyrecognizes low-flying every level manned MVP function.Brame wants quick ashi helicopters...
3,8,0,guided,0,1,0,9.684530258178711,"The city's ""food, ferry operators"" have apparently been offering Paris's Rambon pricey housing for tourists"
3,9,0,guided,1,0,1,13.888521194458008,"The city mayor significant grant incentive keeps Anglicath upon take matters non/ competing church Constitution Today solemnnergizes,"
3,10,0,guided,0,1,1,14.82682991027832,The city Exchange visa program get traditionally used joint convention system undercoverhound lines.--875nd Danny Stewart believes trains die
3,11,0,guided,0,1,1,13.298701286315918,"The city's largest caretaker"" may render totally nonaircoiling but 46 SH46 SHARES Thaaa 54"
3,12,0,guided,1,0,0,5.421632289886475,"The city ofWall Street is part of the United States and has metropolitan areas of more than 16,000 populous"
3,13,0,guided,0,1,0,10.96362590789795,The city building code. êOne or 750: inhabited by 435 or more family One or 7A
3,14,0,guided,0,1,0,9.487933158874512,The city of Sacramento had fewer than 39 housing homes March 2016ACA KSPA the Legislature doesn't release figures
3,15,0,guided,1,0,0,10.014812469482422,The city’s bus-loin feature itself creates the now familiar question inquiry that followed as each bus
3,16,0,guided,1,0,0,5.732408046722412,"The city became the world's biggest industrial output, soaring more than 10 per cent in just the last 75 years"
3,17,0,guided,1,0,0,10.870582580566406,The city was capitalKeating X)(Arville The Voyager 3(Ice) The entire country he beingThe
3,18,0,guided,0,1,0,11.311774253845215,The city dubbed him Sm [cityAlabama]. Seem to have Matthew Ward's threat of allegiance [quite and
3,19,0,guided,0,1,0,10.377786636352539,The city suddenly issued more barriers.0516 ( cabana )  Firework remained closed in Vancouver.
3,0,1,unguided,1,1,0,10.003094673156738,"The city of the Dallas file guide. Here's what'd happen about ""Bosh: complain of filing process"
3,1,1,unguided,1,1,1,8.932074546813965,The city and all the city who joined the city in their palace of Mad Max andThe city rife and its
3,2,1,unguided,1,1,0,7.623204231262207,"The city has taken my directions. ""The position east is known."" And. ""The city takes my directions"
3,3,1,unguided,0,0,0,8.95589542388916,The city of Buffalo is tied with Nevada for attempts in the one-stop sport department to hire more than re
3,4,1,unguided,1,1,0,7.264595985412598,The city size of the country is relatively small and home to schools such as Kadylinoff along with
3,5,1,unguided,1,1,0,6.960727691650391,"The city plans to expand, including Washington, D.C. forThe city 2015 planned, exciting and empowered"
